trialunique,ACTIVE_rating,ALERT_rating,ANGRY_rating,ANXIOUS_rating,ASHAMED_rating,EXCITED_rating,FRUSTRATED_rating,GUILTY_rating,HAPPY_rating,SAD_rating,SCARED_rating,TENDER_rating,ACTIVE_RT,ALERT_RT,ANGRY_RT,ANXIOUS_RT,ASHAMED_RT,EXCITED_RT,FRUSTRATED_RT,GUILTY_RT,HAPPY_RT,SAD_RT,SCARED_RT,TENDER_RT,id,songmark,affectcat,targetemotion,valence,arousal,valencekey.keys,valencekey.rt,arousalkey.keys,likekey.keys,likekey.rt,prac,depression,EOT,DDF,DIF,TAS,gender_recoded,musichours,yearsplay
53_5_2,4,2,1,1,1,5,1,1,4,1,1,1,1.3182958260003943,1.101827537000645,1.051357905002078,1.456976109999232,2.2855037129920674,1.4008949819981353,1.052223167003831,0.9190074530051788,3.534608272006153,1.1186603120004293,1.0864072249969468,1.535328992002178,53,5,High Arousal/Positive Valence,Happy,Positive,high,4,1.3838144640030805,3,3,1.4532509679993382,trial,8,23,19,20,62,female,3,1
53_6_1,3,4,1,2,1,3,1,1,2,1,1,1,1.768551254994236,1.6017103170015616,1.0849406000052113,1.5353595560009126,1.251729059003992,1.8847692080016714,3.201779669994721,2.0516681669978425,1.4857175250072032,1.0013334499963094,1.0183505050081294,1.2353445530025056,53,6,High Arousal/Positive Valence,Happy,Positive,high,3,1.718894994002767,3,2,1.6352432159910677,trial,8,23,19,20,62,female,3,1
53_6_2,3,1,2,2,1,3,3,1,2,1,1,2,2.584532845998183,1.3005755170015618,2.8676594409917016,1.1525993120012572,1.0850619500124594,1.9008565570111386,2.3031886120006675,1.217657365006744,1.9013010460039368,1.118241187010426,1.9509046989987837,2.6013661079923622,53,6,High Arousal/Positive Valence,Happy,Positive,high,2,2.3542206040001474,2,3,1.5059564839903032,trial,8,23,19,20,62,female,3,1
53_7_1,4,3,1,1,1,2,2,1,3,1,1,2,2.3520296049973695,2.5344375160057098,1.3677154399920255,4.170646616999875,1.0500794899999164,1.934163381010876,2.602129947990761,0.9177867010002956,1.6171448259992758,2.7341294729994843,1.3681002239900408,3.1511801820015535,53,7,High Arousal/Positive Valence,Happy,Positive,high,2,2.834498259006068,3,2,4.300701546002529,trial,8,23,19,20,62,female,3,1
53_7_2,3,2,2,1,1,2,1,1,4,1,1,2,2.419901735003805,3.1059023559937486,1.0533167459943797,1.15164877200732,0.9187339040072402,2.854647895001108,2.2544285409967415,0.8356286320049549,1.1844429729972035,0.972660271989298,1.318402860997594,1.6223767040064558,53,7,High Arousal/Positive Valence,Happy,Positive,high,4,2.1729401949996827,4,2,1.567407459995593,trial,8,23,19,20,62,female,3,1
53_8_1,4,2,1,1,1,4,1,1,5,1,1,1,1.5688604089955334,2.5022260099940468,1.0520935669919709,0.801641918005771,0.9021809960104292,1.268399923996185,1.0691290850081714,1.151474414000404,1.668276586002321,1.0847658410057193,1.4689442929957295,1.3503138109954307,53,8,High Arousal/Positive Valence,Happy,Positive,high,4,1.6898817469918868,4,3,1.884481921006227,trial,8,23,19,20,62,female,3,1
53_8_2,5,3,1,1,1,4,1,1,5,1,1,1,1.6018674059887417,1.7998801570065552,0.9024155920051271,1.7502358680067118,1.0021966960048303,1.4339122730016243,1.0346658740018029,0.9356950729998061,1.2682296220009448,1.0180775780027034,0.9177784430066822,1.1679892800020752,53,8,High Arousal/Positive Valence,Happy,Positive,high,4,3.2857780889899004,4,3,1.7358146019978449,trial,8,23,19,20,62,female,3,1
53_9_1,1,1,1,3,2,1,2,3,1,5,2,1,1.5684395849966677,1.151635793998139,1.1348336149967508,4.901713054990978,1.68516800001089,0.9017815999977756,4.1353769630077295,2.201253027000348,1.7856167339923559,1.9007692860031966,4.151433999999426,1.3676885000022594,53,9,Low Arousal/Negative Valence,Sad,Negative,Low,2,2.6331577289965935,1,4,3.402591937992838,trial,8,23,19,20,62,female,3,1
53_9_2,1,2,1,3,2,1,2,3,1,1,3,4,0.9682260289991973,2.61763007499394,1.1178713200060884,1.2343649370013736,1.1847397230012575,1.034350669986452,5.983929588008323,5.417928044000291,1.1180725570011418,1.2502558370033512,2.2517033549956977,1.633519070004695,53,9,Low Arousal/Negative Valence,Sad,Negative,Low,1,1.1850537909922423,1,2,1.9849168289947556,trial,8,23,19,20,62,female,3,1
54_1_1,2,4,2,3,1,2,1,1,1,1,3,1,3.618408137001097,1.5190116119920276,1.2203638320061145,1.3366190390079282,1.050585297998623,2.089516291001928,1.653464068993344,1.722360874991864,1.4362071989889955,1.2031930099910824,1.4527862520044437,0.802960732995416,54,1,High Arousal/Negative Valence,Fear,Negative,high,1,1.9524292979913298,3,3,2.6351681670057587,trial,18,13,16,32,61,female,5,4
54_1_2,3,3,2,3,1,2,1,1,2,1,3,1,1.2004934399883496,1.9337415240006521,0.9178436740039615,1.367960982999648,0.9691643940022914,1.2671675729943672,3.019023819011636,0.8353928519936744,1.2847810039966134,1.3020458389946725,0.8997278440074297,0.7685458089981694,54,1,High Arousal/Negative Valence,Fear,Negative,high,2,1.5567139280028641,3,3,1.7712902939965716,trial,18,13,16,32,61,female,5,4
54_10_1,1,2,1,3,2,1,1,3,4,3,3,2,1.0837831130047562,0.9517444030061597,1.3010192939982517,1.1854015790013364,1.0845875879895175,1.4520062770025106,1.1523687320004683,1.484915519002243,1.2683503170119366,1.568557153994334,0.9520815050054807,1.5368984129891032,54,10,Low Arousal/Negative Valence,Sad,Negative,Low,3,1.5007352069951594,2,3,1.2356089840031927,trial,18,13,16,32,61,female,5,4
54_10_2,1,1,1,2,2,2,1,3,4,3,1,3,1.5508644479996292,1.667525339013082,1.1517159679933684,1.1181084379932145,1.3523886689945357,1.934883277004701,0.7186722359911073,1.4348270970076555,1.4167679820093326,1.2519280900014564,0.78467158699641,0.9838975530001335,54,10,Low Arousal/Negative Valence,Sad,Negative,Low,4,0.9330348130024504,3,4,0.9512113489909098,trial,18,13,16,32,61,female,5,4
54_11_1,1,2,1,2,1,1,1,1,2,1,1,1,1.3026839829981327,1.5852810359938303,1.0526960749994032,0.8190164199913852,0.6348440439905971,0.7504197809903417,1.0848504140012665,0.5517692419962259,1.7511587769986363,0.8167821889946936,1.3856554919912014,0.8352893120027147,54,11,Low Arousal/Negative Valence,Sad,Negative,Low,2,1.4002304329915205,2,3,1.9685587139974814,trial,18,13,16,32,61,female,5,4
54_11_2,3,3,1,3,1,2,1,1,2,2,1,1,1.1528783359972294,0.8515817089937627,1.2356356530071935,3.2015649380045943,1.2680918499972904,0.9011945350066526,1.2525007689982885,1.1034845379908802,1.285573977002059,0.9726409590075491,2.1348743139969883,1.4682710869965376,54,11,Low Arousal/Negative Valence,Sad,Negative,Low,3,2.0356284299923573,3,3,1.3520873289962765,trial,18,13,16,32,61,female,5,4
54_12_1,1,2,1,1,2,1,1,3,3,4,1,2,1.3021606349939248,1.317327169002965,0.8186507710051956,1.4524992469960125,2.3011339560034685,1.501957570988452,0.9356592900003307,1.3518718220002484,2.0001632290077396,1.4173672729957616,4.384620126002119,1.300918698994792,54,12,Low Arousal/Negative Valence,Sad,Negative,Low,3,5.75034774201049,1,3,1.4013020400016103,trial,18,13,16,32,61,female,5,4
54_12_2,1,1,1,2,2,2,1,2,4,3,1,2,2.002242741000373,2.3849423640058376,0.734973054000875,1.0666287089989055,1.3522072729974752,1.1677344089985127,0.7843746980070136,1.18484505500237,1.1849754180002492,1.3346282040001824,1.6184053729957668,0.8846989890007535,54,12,Low Arousal/Negative Valence,Sad,Negative,Low,4,1.3852394980058307,2,3,1.2513580340018962,trial,18,13,16,32,61,female,5,4
54_13_1,1,1,1,2,4,2,1,2,4,3,1,3,1.2019206380064134,1.369326865999028,1.1357677670021076,1.3501873779896414,1.2356485500058625,1.4180422600038582,0.831530470008147,1.0499450200004503,1.0993113120057387,0.9993460850091651,1.2689415790082421,1.035116561994073,54,13,Low Arousal/Positve Valence,Tender,Positive,Low,4,3.2344831859954866,2,4,1.6353051629994297,trial,18,13,16,32,61,female,5,4
54_13_2,1,2,1,2,2,3,1,2,4,2,1,3,0.5859742650063708,0.8683730350021506,0.5015333810006268,0.8358669720037142,0.7851369689888088,1.218000833003316,0.9352451250015292,1.169125289990916,0.7858640260092216,1.8238275730109308,0.6353275869914796,2.504345380992163,54,13,Low Arousal/Positve Valence,Tender,Positive,Low,4,1.0841824740055017,3,4,0.9176739910035394,trial,18,13,16,32,61,female,5,4
54_14_1,2,2,1,2,3,2,1,3,4,3,1,4,1.0516598669928499,1.0698961519956356,1.353253927998594,1.1533589680038858,0.8696607029996812,1.872356806998141,1.1682537330052583,1.306747747992631,0.8175417659949744,1.1166037830116693,0.9197326349967625,1.1532493470003828,54,14,Low Arousal/Positve Valence,Tender,Positive,Low,5,1.6348561289923964,3,4,1.0846165690018097,trial,18,13,16,32,61,female,5,4
54_14_2,2,3,1,2,2,2,1,3,4,2,1,2,3.418444593989989,0.9679500169877429,0.9528315380011918,0.9517924090032466,2.3338919850066304,1.6184611689968733,0.8350394629960647,1.384855283991783,1.351942107998184,1.2687499210005626,1.3687454120081384,0.8009970760031138,54,14,Low Arousal/Positve Valence,Tender,Positive,Low,4,1.0356155970075633,3,4,1.0176300829916727,trial,18,13,16,32,61,female,5,4
54_15_1,2,1,1,1,1,1,1,1,2,1,1,2,3.101478976008366,2.051789433011436,0.685813636999228,1.6006860470079118,0.7846618629992008,1.1182425139995757,0.9183737029961776,2.490273598989006,1.300975477002794,1.3677675299986731,0.6699324369983515,1.2017164980061352,54,15,Low Arousal/Positve Valence,Tender,Positive,Low,3,2.721493321005255,1,3,1.6374063409894006,trial,18,13,16,32,61,female,5,4
54_15_2,1,2,1,3,2,2,1,2,4,2,1,3,2.2194720359984785,0.9855881969997426,3.1340409530093893,1.502029011011473,1.2840313060005428,0.9192463829967892,1.1850610080000479,0.9525176700117299,1.3187383839976974,1.2515440309944097,0.9518236040021293,1.035328540005139,54,15,Low Arousal/Positve Valence,Tender,Positive,Low,4,1.3849787500075763,2,3,1.2204226509929867,trial,18,13,16,32,61,female,5,4
54_16_1,1,1,1,2,2,1,1,4,4,3,2,3,1.0188815880101174,1.0016047060053097,0.7020083050010726,1.9702926570025738,1.2030101569980616,1.6192388550116448,1.0526335070026107,0.8187824020133121,0.8841163850011071,1.0100506659946404,3.6514656859944807,1.3005707770062145,54,16,Low Arousal/Positve Valence,Tender,Positive,Low,4,2.916792161006015,2,4,2.8017186780052725,trial,18,13,16,32,61,female,5,4
54_16_2,1,2,1,2,1,2,1,1,4,2,1,3,1.3510306810057955,0.8854270300071221,1.3027449779910967,1.5689987590012606,0.7168890920002013,1.7186451199959265,3.136181933004991,0.7180649189976975,1.3827758209954482,1.4689078929950483,1.001141856002505,1.3455580000008922,54,16,Low Arousal/Positve Valence,Tender,Positive,Low,4,1.6011255369958235,3,4,1.5856308810034534,trial,18,13,16,32,61,female,5,4
54_2_1,3,5,1,4,1,1,2,1,1,3,4,1,1.135286377990269,1.8020894170040265,2.3184973890020046,0.5853648860065732,1.2020936330081895,1.5023331419943133,1.2022600420023082,1.352050640998641,0.7667102929990506,1.1686494269961258,2.3338558660034323,0.9682986569969216,54,2,High Arousal/Negative Valence,Fear,Negative,high,2,2.873238467000192,3,3,1.4506539790017996,trial,18,13,16,32,61,female,5,4
54_2_2,2,4,2,3,1,2,1,1,1,2,4,1,1.6705904129921691,1.2359510230016895,1.5009902950114338,0.9856305319990497,1.0571966050047195,1.351786960993195,0.9842768390080892,1.4702159570006188,1.467112491998705,1.252464343997417,1.38573457300663,1.1016044040006818,54,2,High Arousal/Negative Valence,Fear,Negative,high,2,2.1727885639993474,3,3,1.5205102600011742,trial,18,13,16,32,61,female,5,4
54_3_1,1,2,1,3,1,1,3,1,1,1,3,1,0.5685749379917979,0.9189862550119869,1.0172624469996663,1.5523444290010957,0.7354395810107235,4.285356749009225,0.26881170699198265,1.0352926650084555,1.218902235996211,1.1682987340027466,3.534968514999491,1.4191057669959264,54,3,High Arousal/Negative Valence,Fear,Negative,high,1,2.834606456992333,2,2,2.034656764997635,trial,18,13,16,32,61,female,5,4
54_3_2,2,4,1,4,1,3,1,1,2,2,3,1,1.6850947989878478,1.01863759799744,1.0017646829946898,0.8509496920014499,0.8358744329889305,2.103634218990919,0.9506963500025449,1.167362995998701,1.5018802129925461,1.45208211899444,2.2194683529960457,0.8186145149957156,54,3,High Arousal/Negative Valence,Fear,Negative,high,3,1.318336509008077,3,3,1.0688704080093885,trial,18,13,16,32,61,female,5,4
54_4_1,2,3,1,2,1,2,1,1,1,2,2,1,1.050739665995934,1.0353276329988148,1.3348761550005293,1.6850428170000669,0.6517864369961899,1.385270912986016,0.7526588729961077,1.7180335580051178,1.5856561480031814,1.2672895159921609,1.318791126992437,0.8175821030017687,54,4,High Arousal/Negative Valence,Fear,Negative,high,1,8.60510898999928,2,2,1.201775212000939,trial,18,13,16,32,61,female,5,4
54_4_2,4,4,1,2,1,3,2,1,2,2,3,1,0.8519038910017116,3.3511167770047905,1.385243762008031,1.2348213489894988,1.1518535480136052,1.301533707010094,1.884979619004298,1.084925060000387,1.3355538030009484,2.067766683001537,1.5853309140074998,0.8183098870067624,54,4,High Arousal/Negative Valence,Fear,Negative,high,2,1.5686388640024234,3,3,1.0005675080028595,trial,18,13,16,32,61,female,5,4
54_5_1,1,3,1,1,1,4,1,1,4,1,1,2,0.7665266769909067,1.8177269580046413,0.8019847310060868,1.4507821550068911,1.134808223010623,1.2517349639965687,0.6693039140081964,0.9509921010030666,1.2829572570044547,1.6679868640057975,1.2517661589954514,0.7348932640015846,54,5,High Arousal/Positive Valence,Happy,Positive,high,4,1.1348493519908516,4,4,1.3024218259961344,trial,18,13,16,32,61,female,5,4
54_5_2,1,2,1,1,1,2,1,3,5,2,1,3,0.7685458749911049,1.2197067410015734,1.80607240399695,0.8698312430060469,1.3016695190017344,0.8525102900021011,1.1367340510041686,1.1022877249924932,2.868378565995954,1.2064022379927337,0.8026932120119454,0.9687887329928344,54,5,High Arousal/Positive Valence,Happy,Positive,high,4,1.5496315740019782,4,4,1.702730971010169,trial,18,13,16,32,61,female,5,4
54_6_1,4,3,1,2,1,2,1,2,3,1,1,1,1.1177471510018222,2.2518411759956507,0.6834157659905031,0.8859211800008779,0.801716697998927,1.6019255290011643,0.6680989949963987,1.0359346690092934,1.4027614149963483,1.2014280349976616,1.4329482530010864,0.8181470790004823,54,6,High Arousal/Positive Valence,Happy,Positive,high,3,1.3016651119978633,3,3,1.9340898000082234,trial,18,13,16,32,61,female,5,4
54_6_2,3,3,1,2,1,2,1,2,3,2,1,1,1.570133926012204,1.468716934992699,1.1677893409942044,2.521175588000915,1.235730202999548,1.2361787160043605,0.9009784610097995,2.3343962660001125,1.2690070859971456,1.5035303229960846,1.1185743759997422,1.118022848997498,54,6,High Arousal/Positive Valence,Happy,Positive,high,3,1.0522032040025806,3,3,0.9015953149937559,trial,18,13,16,32,61,female,5,4
54_7_1,4,4,1,2,1,3,1,1,3,1,2,2,1.2348344890051521,1.2513170509919291,0.6858655819960404,1.5182488330028718,1.2670740989997284,1.3849013560102321,0.7512263009994058,1.3015413699904457,1.0362110520072747,1.6518754179996904,0.8349748680047924,1.0851184630009811,54,7,High Arousal/Positive Valence,Happy,Positive,high,3,0.985053030992276,3,3,1.3842901659954805,trial,18,13,16,32,61,female,5,4
54_7_2,3,3,2,2,1,3,1,1,3,2,1,1,1.0354123110009823,2.2677713190059876,0.7169662880041869,1.5352272040036041,0.8670940669981064,1.2349324240058195,1.3347841700015124,1.269611983007053,1.3011440970003605,0.8682960669975728,2.352210165990982,1.0519261169974925,54,7,High Arousal/Positive Valence,Happy,Positive,high,3,0.9343703479971737,4,3,0.9680437310016714,trial,18,13,16,32,61,female,5,4
54_8_1,3,2,1,1,2,3,1,1,4,2,1,4,1.2572584199951962,1.0847431730071548,0.7183072259940673,2.3182617080019554,1.2180487900041044,1.3522216080018552,1.4682946519897087,1.318172440995113,0.6515501889953157,1.818103247002,0.9514232579967938,1.2350579710036982,54,8,High Arousal/Positive Valence,Happy,Positive,high,4,1.0349733250041027,4,4,1.1164428539923392,trial,18,13,16,32,61,female,5,4
54_8_2,3,3,1,1,1,4,1,1,4,1,1,3,2.1851863150077406,1.3184464539954206,1.1006572919868631,1.1687798880011542,0.6523082400090061,1.3501900489936816,0.7025396090029972,1.1010991819930496,1.1845030310068978,0.9681685040122829,0.7016647840064252,1.6350289849942783,54,8,High Arousal/Positive Valence,Happy,Positive,high,4,1.7666483580105705,4,4,1.0349999289901461,trial,18,13,16,32,61,female,5,4
54_9_1,1,2,1,1,2,3,1,2,4,2,1,2,1.5072448910068488,1.4696451280033216,1.0503538219927577,1.2869670259970007,1.266654795006616,0.9849120690050768,1.4351616280036978,2.6212538090039743,0.784444106000592,1.507451798999682,1.368526712001767,0.5352214180020383,54,9,Low Arousal/Negative Valence,Sad,Negative,Low,4,1.4512507670006016,2,4,1.1343449749983847,trial,18,13,16,32,61,female,5,4
54_9_2,1,1,1,1,2,2,1,1,3,2,1,3,1.8846354800043628,1.9679344480100553,1.1192793829977745,0.5183918669936247,1.069967125004041,2.1011549760005437,0.7222267409961205,0.8181545130064478,1.6406450430076802,1.385302328999387,2.2545692559942836,0.8861268990003737,54,9,Low Arousal/Negative Valence,Sad,Negative,Low,3,3.019214480998926,2,4,0.9180195910012117,trial,18,13,16,32,61,female,5,4
55_1_1,1,2,1,1,1,1,1,1,1,1,2,1,0.4347070439980598,0.9522044690093026,0.9186487539991504,1.3851902360038366,0.6021153920009965,0.5347683389991289,0.6521345369983464,0.502636364006321,0.4362258360051783,0.9022137980064144,2.784968598993146,0.6346934180037351,55,1,High Arousal/Negative Valence,Fear,Negative,high,1,0.8855447579990141,2,1,1.1853824529971462,trial,2,16,13,8,37,female,3,5+
55_1_2,1,2,1,1,1,1,1,1,1,1,1,1,0.6687163630122086,0.5520589209918398,0.3849252209911356,0.6525012139900355,0.6022115639934782,0.3861154899932444,0.4504687419976108,0.4687364770070417,0.8843100219964981,1.1335676849994343,0.4855459589889506,0.7185641039977781,55,1,High Arousal/Negative Valence,Fear,Negative,high,1,1.2686148789944127,1,1,2.1352583419939037,trial,2,16,13,8,37,female,3,5+
55_10_1,1,1,1,1,1,1,1,1,1,3,1,1,0.7852756649954244,0.30145351799728815,0.4859706530114636,0.835214362014085,0.8678641199949197,0.5692941460001748,0.3180287589930231,0.5840114270104095,0.5849064799986081,1.5347561119997408,0.635407515001134,2.183638681002776,55,10,Low Arousal/Negative Valence,Sad,Negative,Low,2,3.10282151598949,1,4,1.1023179040057585,trial,2,16,13,8,37,female,3,5+
55_10_2,1,1,1,1,1,1,1,1,1,2,1,1,0.5188444999948842,0.9901181079912931,0.1856812119949609,0.46866472699912265,0.8524593460024334,0.4858513149956707,0.6015799189917743,0.3679021949938033,0.3357131499942625,0.5365518059988972,0.652137163997395,0.2521230059937807,55,10,Low Arousal/Negative Valence,Sad,Negative,Low,1,1.653319333010586,1,2,1.2515208669938147,trial,2,16,13,8,37,female,3,5+
55_11_1,1,1,1,1,1,1,1,1,1,3,1,1,1.1021025469963206,3.7183139270055108,1.8348176430008607,0.8682769270089921,0.685691204998875,0.5694114520010771,1.318396901988308,0.48557996000454295,1.0686927619972266,2.234661734997644,0.8524699350091396,0.6513519240106689,55,11,Low Arousal/Negative Valence,Sad,Negative,Low,1,1.9708359340002062,1,3,1.9398034530022414,trial,2,16,13,8,37,female,3,5+
55_11_2,1,1,1,1,1,1,1,1,1,2,1,1,0.31944128300528973,0.2515113069966901,0.38497239600110333,0.4684033490048023,2.6684488030005014,0.4849316089967033,0.36874403100227937,0.23365475799073465,0.4355910560116172,0.4683995759987738,0.41926621900347527,0.3689628509891918,55,11,Low Arousal/Negative Valence,Sad,Negative,Low,1,1.335381327997311,1,1,1.7848119219997898,trial,2,16,13,8,37,female,3,5+
55_12_1,1,1,1,1,1,1,1,1,1,3,1,2,0.4521186950005358,0.8842745730071329,1.2517113530047936,0.8353102919936646,0.3847720180056058,0.9845553900086088,0.7355216419964563,0.5683124150091317,0.45179942599497736,1.7192910910089267,0.5848123119940283,0.9860578619991429,55,12,Low Arousal/Negative Valence,Sad,Negative,Low,2,3.2665828350000083,1,4,1.7845860730012646,trial,2,16,13,8,37,female,3,5+
55_12_2,1,1,1,1,1,1,1,1,1,2,1,2,0.5164781390049029,0.4513458930014167,0.5517069120105589,0.8856124029989587,0.48339252700679936,0.5522442880028393,0.4515699869953096,0.3859443050023401,1.901966324003297,0.8194132380012888,0.5516990789910778,0.9016248120024102,55,12,Low Arousal/Negative Valence,Sad,Negative,Low,2,1.7180711179971695,1,4,1.4682157229981385,trial,2,16,13,8,37,female,3,5+
55_13_1,1,1,1,1,1,1,1,1,2,1,1,1,1.0511131399980513,1.6680910930008395,0.5523242620110977,0.7517311230039923,0.49999324799864553,1.0354429019935196,0.5341423960053362,0.4832372660021065,0.6684051510092104,0.4686046100105159,0.9676472730061505,0.38510495000809897,55,13,Low Arousal/Positve Valence,Tender,Positive,Low,3,2.2346545000036713,2,3,1.6510745150008006,trial,2,16,13,8,37,female,3,5+
55_13_2,1,1,1,1,1,1,1,1,2,1,1,1,0.7840027409984032,0.8846721360023366,0.5360723659978248,0.6683861519995844,0.41860560000350233,1.0189459639950655,0.4848090160085121,0.46856957901036367,0.835027760011144,0.4182005860056961,0.8184813770058099,1.3014581079914933,55,13,Low Arousal/Positve Valence,Tender,Positive,Low,2,1.8352048920060042,1,3,0.835430646999157,trial,2,16,13,8,37,female,3,5+
55_14_1,1,1,1,2,1,1,2,1,1,1,1,1,0.9512666669907048,0.4520364990021335,1.0182976729993243,2.3851414220116567,1.202300662000198,1.6681365539989201,3.7847181940014707,0.8846355260029668,1.5177223599894205,0.9357337379915407,0.8343380680016708,0.36862524501339067,55,14,Low Arousal/Positve Valence,Tender,Positive,Low,2,1.8506660389975877,1,2,1.267545352995512,trial,2,16,13,8,37,female,3,5+
55_14_2,1,1,1,1,1,1,1,1,1,2,1,2,0.3344444889953593,0.30237380901235156,0.5514503750018775,0.3186970009992365,0.8011684800003422,0.6344235570140881,0.21845333999954164,0.40177592300460674,0.216902497006231,0.5012073020043317,0.4007696929911617,1.0184211739979219,55,14,Low Arousal/Positve Valence,Tender,Positive,Low,2,0.9010652989964001,1,2,1.6516867369937245,trial,2,16,13,8,37,female,3,5+
55_15_1,1,1,1,1,1,1,1,1,2,1,1,2,0.38497687099152245,0.435077772999648,0.4855240939941723,1.0350543649983592,0.7169607329997234,1.3689117040048586,0.53584313900501,0.766019923001295,4.006524267999339,2.552904246011167,0.9181487009918783,1.5326894959871424,55,15,Low Arousal/Positve Valence,Tender,Positive,Low,2,4.009584710991476,1,3,1.03595708499779,trial,2,16,13,8,37,female,3,5+
55_15_2,1,1,1,1,1,1,1,1,2,1,1,2,0.6017555769940373,0.6848879559984198,0.5852644169935957,0.8196747670008335,0.46844198400503956,0.7356401370052481,0.43522519900579937,0.7519422909972491,0.9503386709984625,0.5690891060075955,0.5848892289941432,0.8684453129972098,55,15,Low Arousal/Positve Valence,Tender,Positive,Low,2,2.956915473987465,1,3,1.0855112559947884,trial,2,16,13,8,37,female,3,5+
55_16_1,1,1,1,1,1,1,1,1,2,1,1,3,1.017900852006278,0.3692972549906699,0.6190832889988087,0.5192316900065634,0.6343438280018745,1.2507719120039837,0.5849872730032075,1.6074525370058836,1.3173405449924758,0.7013399389979895,0.48623234299884643,2.6721232130075805,55,16,Low Arousal/Positve Valence,Tender,Positive,Low,4,3.9352058799995575,2,3,3.5752435389877064,trial,2,16,13,8,37,female,3,5+
55_16_2,1,1,1,1,1,1,1,1,1,2,1,1,0.3354278020124184,0.3353957960061962,0.3351466640015133,1.0002775030006887,1.2517618909914745,0.5849517970054876,0.40192108700284734,0.5860121869918657,0.3682409019966144,0.618688269998529,0.6851402369939024,0.4348230150062591,55,16,Low Arousal/Positve Valence,Tender,Positive,Low,1,1.6182724760001292,1,2,0.7692992249940289,trial,2,16,13,8,37,female,3,5+
55_2_1,1,3,1,2,1,1,1,1,1,1,1,1,0.8196670890029054,1.4016542440076591,0.8687946779973572,2.690200144992559,2.1187897810013965,0.4188137640012428,1.1534283670043806,0.7519109409913654,1.186754189999192,0.9687495550024323,1.516816575996927,0.784468386991648,55,2,High Arousal/Negative Valence,Fear,Negative,high,1,5.224160282989033,2,1,2.6538126100058435,trial,2,16,13,8,37,female,3,5+
55_2_2,1,1,1,2,1,1,1,1,1,1,2,1,0.46867292099341284,0.4179230969893979,0.535343940005987,1.1356802509981208,0.5015434870001627,0.46929776400793344,1.0020079980022274,0.669135465999716,0.5523571219964651,1.0340327769954456,0.9866475210001227,0.5889946980023524,55,2,High Arousal/Negative Valence,Fear,Negative,high,1,0.8352129669947317,1,1,1.2183884839905659,trial,2,16,13,8,37,female,3,5+
55_3_1,1,3,1,1,1,1,1,1,1,1,1,1,0.9350011850037845,1.668476485996507,0.5179489900037879,1.1512825440004235,1.1681512759969337,1.2185229900060222,0.4522622049989877,1.0355073059909046,0.38383062300272286,0.46835314099735115,0.8519868809962645,0.5500609380105743,55,3,High Arousal/Negative Valence,Fear,Negative,high,1,0.8190608889999567,2,1,1.0527536970039364,trial,2,16,13,8,37,female,3,5+
55_3_2,1,1,1,2,1,1,1,1,1,1,2,1,0.7182615860074293,0.31820497299486306,0.6183183880057186,0.5024771310127107,1.2186954610078828,0.4019374240015168,1.3049250669864705,0.3014155290002236,0.8025398190075066,0.35308145098679233,0.8181647990131751,0.41804593399865553,55,3,High Arousal/Negative Valence,Fear,Negative,high,1,0.8838938029948622,1,1,0.9179831769870361,trial,2,16,13,8,37,female,3,5+
55_4_1,1,1,1,1,1,2,1,1,1,1,1,1,0.868585283998982,0.3512737060082145,0.7181529779918492,0.6011648870044155,0.7331814549979754,2.05195908099995,0.3847930979973171,0.5169490019907244,0.4002106679981807,0.5687251780036604,0.40029898000648245,2.666019880998647,55,4,High Arousal/Negative Valence,Fear,Negative,high,1,2.441177738000988,2,1,2.467818409000756,trial,2,16,13,8,37,female,3,5+
55_4_2,1,2,1,1,1,1,1,1,1,1,1,1,0.40209874798892997,2.5672740139998496,0.5020314839930506,1.368198570999084,0.5681546190025983,0.36826845799805596,0.6355752189992927,0.6016228420048719,0.45037874999979977,0.7022955310094403,1.000176614994416,0.7021068519970868,55,4,High Arousal/Negative Valence,Fear,Negative,high,1,0.8332912939949892,2,1,0.8520296399947256,trial,2,16,13,8,37,female,3,5+
55_5_1,1,1,1,1,1,1,1,1,3,1,1,2,0.5032577790116193,1.9365404580021277,0.6680641380080488,0.4841216900094878,0.5846424060000572,1.4224717239994789,1.0176636239921208,0.402175940995221,1.1360917069978314,0.5057811040023807,0.5031195850024233,1.6503082810086198,55,5,High Arousal/Positive Valence,Happy,Positive,high,4,2.1041425349976635,2,4,0.8530361650045961,trial,2,16,13,8,37,female,3,5+
55_5_2,1,1,1,1,1,1,1,1,3,1,1,2,1.1347713680006564,0.8683711480116472,0.5347621490072925,0.5691910360037582,0.4187600370059954,0.7526616679970175,0.6016090719931526,0.41906443500192836,1.1026340539974626,0.45101080599124543,0.4359468559996458,1.7503150020056637,55,5,High Arousal/Positive Valence,Happy,Positive,high,3,1.3531959160027327,2,4,0.8189585759973852,trial,2,16,13,8,37,female,3,5+
55_6_1,2,1,1,1,1,1,1,1,1,1,1,1,0.7358719579933677,2.2395471449999604,0.40055367299646605,3.109586348000448,1.019183055992471,1.8350483950052876,0.3837301730090985,0.5349568810052006,0.8178485430107685,0.5672923069942044,0.3520771019975655,0.31802857300499454,55,6,High Arousal/Positive Valence,Happy,Positive,high,2,1.7513867640082026,2,2,1.6185344419936882,trial,2,16,13,8,37,female,3,5+
